city,year,weekofyear,ndvi_avg,ndvi_median,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm
-1,2003,29,0.060588675,0.065075,62.57,300.1542857,300.3428571,296.3157143,301.7,298.4,21.9,79.74428571,17.72428571,1.914285714,27.47142857,5.885714286,31.7,21.7,43
-1,2003,30,0.122157125,0.1303357,0,300.5014286,300.4857143,296.2928571,302.6,298.2,13.4,77.8,17.65857143,2.8,28.14285714,6.114285714,32.8,23.3,8
-1,2003,31,0.091083325,0.10399165,41.92,300.13,300.3,296.8942857,301.8,298.9,46.9,82.60142857,18.33857143,1.828571429,27.87142857,5.557142857,31.7,24.4,48.9
-1,2003,32,0.133322608,0.14314285,28,300.38,300.5714286,296.79,302.1,298.8,22.5,80.84,18.21571429,2.257142857,28.07142857,5.8,31.7,25,8.2
-1,2003,33,0.123264275,0.11939285,11.37,300.5128571,300.5785714,296.69,302.5,298.8,29.1,79.78857143,18.14571429,2.557142857,27.92857143,5.871428571,32.2,24.4,17
-1,2003,34,0.111010725,0.11520715,42.46,300.7742857,300.7928571,296.6114286,302.8,298.9,31,78.25428571,18.06142857,2.785714286,28.14285714,6.928571429,32.2,23.9,25.7
-1,2003,35,0.1549095,0.1603571,98.68,300.6685714,300.7285714,297.0485714,302.8,298.7,50.86,80.79714286,18.57142857,2.542857143,27.91428571,6.457142857,31.7,23.3,69.6
-1,2003,36,0.2222786,0.2222786,86.4,300.6314286,300.75,297.4185714,302.7,298.7,63,82.78428571,18.96857143,2.185714286,27.68571429,6.071428571,31.7,24.4,29.8
-1,2003,37,0.14088965,0.167575,16.81,300.9671429,301.2285714,297.1085714,303.7,299,12.5,79.70428571,18.63571429,3.142857143,28.72857143,6.328571429,34.4,25,20.9
-1,2003,38,0.116541975,0.15558395,38.7,301.1428571,301.4,296.7757143,304.3,298.8,13.9,77.36714286,18.29857143,3.457142857,28.87142857,6.485714286,34.4,25,2.3
-1,2003,39,0.119083925,0.15458215,99.61,300.7914286,300.9142857,297.12,303.3,298.7,26.59,80.53,18.67857143,2.714285714,28.04285714,7.442857143,33.9,22.2,76.5
-1,2003,40,0.147133333,0.2088143,78.94,301.1942857,301.4071429,297.2671429,303.5,299.5,11,79.35571429,18.82428571,2.9,28.6,6.185714286,32.2,25,9.9
-1,2003,41,0.081741075,0.0715607,0.61,300.9328571,301.1,296.3842857,303.2,299.2,6.3,76.43571429,17.88428571,2.857142857,28.1,6.042857143,31.7,24.4,0.8
-1,2003,42,0.14108215,0.14025,118.5,300.6785714,300.8285714,296.94,302.9,298.3,97.7,80.25,18.48571429,2.514285714,27.12857143,6.685714286,32.2,22.8,61
-1,2003,43,0.07795,0.0917357,20.44,301.09,301.1571429,296.79,302.9,299,10.7,77.53142857,18.30142857,2.857142857,28.02857143,7,32.8,23.9,10.9
-1,2003,44,0.068078573,0.088657145,96.7,300.9528571,301.1142857,296.6514286,303.4,298.6,17.08,77.56142857,18.15714286,2.8,27.8,6.928571429,33.3,23.9,11
-1,2003,45,0.142005567,0.1377167,79.96,300.1628571,300.2357143,296,302.7,297.5,35.9,78.08,17.47,3.271428571,27.37142857,7.185714286,32.8,22.2,62.4
-1,2003,46,0.066249105,0.067367855,97.28,300.0542857,300.05,296.6657143,301.7,298.3,92.1,81.82571429,18.16,2.3,27.15714286,6.857142857,31.7,22.8,74.7
-1,2003,47,0.0150518,0.07157145,390.6,299.0728571,299.15,296.8314286,300.7,297.7,181.74,87.57571429,18.37,1.985714286,26.3,4.685714286,31.7,23.9,133.2
-1,2003,48,0.08436875,0.08534105,16.2,298.8142857,298.9071429,295.76,301,297.2,38.7,83.41,17.22714286,2.357142857,25.97142857,6.114285714,30.6,22.8,54.2
-1,2003,49,0.0738506,0.08544285,0,299.1071429,299.2428571,294.8085714,300.7,297.4,10.26,77.30857143,16.20428571,1.942857143,26.18571429,5.614285714,29.4,21.7,2.1
-1,2003,50,-0.007986325,-0.0199143,182.81,299.1742857,299.1857143,295.0314286,301.5,297.5,50.6,78.23285714,16.46857143,2.142857143,25.64285714,5.014285714,29.4,22.2,82.8
-1,2003,51,0.099544068,0.080104785,0,298.5557143,298.6071429,294.9928571,300.5,296.9,12.28,80.79714286,16.39,2.157142857,25.84285714,5.414285714,29.4,22.2,11
-1,2003,52,0.071782975,0.0843972,1.96,299.0442857,299.1785714,295.0257143,300.8,297.2,9.14,78.68857143,16.37571429,2.7,26.01428571,6.5,30,21.1,12
-1,2004,1,0.002075,0.02642145,0.98,298.3464286,298.375,293.7,300.05,296.65,14.92,75.63285714,15.12857143,2.364285714,25.2,6.028571429,28.9,20.85,13.8
-1,2004,2,0.095317875,0.1159643,0,297.6485714,297.5714286,292.3742857,299.3,296.1,20.7,72.57714286,13.88142857,2.028571429,24.38571429,5.557142857,27.8,20.6,15.6
-1,2004,3,0.191533333,0.2821,36.07,297.8,297.9714286,293.8957143,299.5,296.5,20.2,78.94285714,15.25714286,2.171428571,24.34285714,5.957142857,28.3,20,23.7
-1,2004,4,-0.092564583,-0.097079165,0,297.7285714,298.1071429,293.6657143,300.2,295.7,1.1,78.26428571,15.06142857,3.042857143,24.52857143,6.1,27.8,20.6,10.2
-1,2004,5,0.08879285,0.09137855,0,297.56,297.6,292.8785714,300,295.8,2,75.42285714,14.39,2.457142857,24.62857143,6.2,28.9,20,1.8
-1,2004,6,0.140309533,0.2169857,0,297.9714286,298.25,293.5371429,300.8,295.6,3.8,76.52285714,14.94142857,2.842857143,24.98571429,7.928571429,31.1,19.4,4.6
-1,2004,7,0.1049357,0.10782855,0,298.3257143,298.5071429,293.5185714,299.8,297.3,3.04,74.65,14.87428571,1.985714286,24.88571429,6.728571429,28.9,20,15
-1,2004,8,0.017435725,0.0363,0,298.2885714,298.5714286,293.27,300.1,297.2,1.7,73.79142857,14.65285714,2.457142857,25.2,6.942857143,29.4,20.6,11.4
-1,2004,9,0.101658643,0.098083335,0,297.5342857,297.9571429,293.6185714,300.6,295.8,19.92,79.02714286,15.00428571,2.628571429,24.18571429,6.728571429,28.3,19.4,19.3
-1,2004,10,0.12076785,0.15555,0,297.8242857,298.0571429,293.6457143,301.2,296,16.2,77.76142857,15.06571429,2.685714286,25.15714286,7.214285714,31.1,20.6,15.8
-1,2004,11,0.0795625,0.091025,0,297.5042857,297.6285714,292.1857143,300,296,6.27,72.30571429,13.67142857,2.228571429,25.42857143,5.957142857,30.6,21.1,2.5
-1,2004,12,0.01997143,0.01997143,0,298.2542857,298.4285714,294.2514286,300.3,296,13.81,78.54714286,15.59142857,2.571428571,25.91428571,6.642857143,31.1,20.6,12.2
-1,2004,13,-0.020162493,0.096666665,0,298.32,298.6,293.9614286,300.1,297.3,11.1,76.87142857,15.33857143,2.285714286,25.55714286,6.728571429,30,21.1,3
-1,2004,14,0.109729767,0.1476286,28.35,296.8942857,296.9214286,293.2814286,299.9,294.3,81.1,80.36571429,14.72142857,2.414285714,24.7,6.028571429,28.9,20.6,60.7
-1,2004,15,0.31575715,0.3142143,0,297.7585714,298.0857143,293.3228571,300.9,295.6,11,76.44571429,14.75571429,3.2,25.4,7.385714286,31.1,20.6,5.6
-1,2004,16,0.100278575,0.09914285,5.75,298.6942857,298.9071429,294.3328571,301.1,296.6,2.6,77.06,15.74857143,3.1,25.95714286,6.085714286,29.4,22.8,31.5
-1,2004,17,0.145845233,0.2125571,23.59,298.66,298.8714286,293.1828571,300.7,297.2,13.8,71.95428571,14.66285714,2.571428571,25.84285714,6.185714286,29.4,21.7,5.6
-1,2004,18,0.04297221,0.0633,75.28,299.0642857,299.3285714,295.0485714,301.4,297.5,11.86,78.60285714,16.42,2.514285714,26.15714286,5.714285714,30,22.8,23.4
-1,2004,19,0.10564165,0.10564165,9.57,299.09,299.2071429,294.38,301.1,297.3,20.56,75.38571429,15.75,2.3,26.27142857,6.271428571,30.6,22.2,30.2
-1,2004,20,0.086454575,0.11307915,15.78,298.7657143,298.9142857,295.37,301.3,297.2,36.9,81.71142857,16.73,2.657142857,26.72857143,5.528571429,31.1,22.8,18.1
-1,2004,21,0.089615485,0.087904785,96.99,298.1214286,298.1142857,295.1542857,300,296.5,79,83.83285714,16.52142857,1.771428571,26.04285714,4.671428571,29.4,22.8,53.6
-1,2004,22,0.071053576,0.075366667,175.41,298.3657143,298.4571429,295.3471429,300.4,297.2,90.2,83.55,16.74,2,24.81428571,4.914285714,28.9,21.7,145.8
-1,2004,23,0.023934653,0.026522855,13.51,300.0542857,300.2071429,296.4457143,302.2,298.2,5.36,80.91428571,17.88142857,2.9,27.95714286,7.542857143,33.3,22.8,4.6
-1,2004,24,0.074285725,0.0815,6.12,299.8171429,299.7571429,296.1014286,301.5,298,30.07,80.17714286,17.47571429,2.314285714,28.04285714,6.342857143,31.7,23.9,17.6
-1,2004,25,0.09319125,0.10434145,13.07,300.0371429,300.1357143,296.5885714,302.5,297.8,20,81.56142857,17.98428571,3.242857143,28.32857143,7.128571429,33.3,22.8,81.5
-1,2004,26,0.090058925,0.09015715,41.41,300.5371429,300.6428571,296.4157143,302.5,297.9,17,78.29714286,17.79428571,2.857142857,28.22857143,6.271428571,32.2,23.9,8.9
-1,2004,27,0.1015381,0.1447429,28.37,300.6442857,300.6785714,296.5571429,302.5,298.4,32.2,78.48142857,17.95142857,2.614285714,28.34285714,6.185714286,32.2,23.3,67.6
-1,2004,28,0.076252393,0.078297635,39.05,300.2585714,300.2571429,296.33,301.9,298.6,43.83,79.18142857,17.72857143,2.571428571,27.82857143,6.428571429,31.1,23.3,76.5
-1,2004,29,0.0453143,0.04847145,59.15,300.5757143,300.6714286,296.7971429,302.4,299,15.8,79.99571429,18.25285714,2.2,28.24285714,5.242857143,31.7,25,16
-1,2004,30,0.120201208,0.119288115,23.74,300.4014286,300.4,296.0957143,302.3,298.4,31.21,77.49857143,17.51,2.685714286,28.01428571,6.528571429,31.7,23.9,26.2
-1,2004,31,0.070423818,0.0728,40.86,300.2342857,300.2857143,296.8228571,302.1,298.5,31.51,81.80714286,18.30714286,2.571428571,28.04285714,6.371428571,31.7,23.9,44
-1,2004,32,0.099103575,0.1034,35.99,300.5885714,300.6428571,296.6,302.7,298.4,24.6,79.02571429,18.05285714,2.971428571,28.52857143,6.585714286,32.2,24.4,12.8
-1,2004,33,0.112128575,0.11685,20.92,300.9957143,301.2,296.4,302.9,299.2,14.1,76.17142857,17.81857143,2.657142857,28.94285714,7.228571429,33.9,24.4,10.5
-1,2004,34,0.07848125,0.0771,37.3,300.7942857,300.85,297.2685714,302.6,298.6,44.4,81.26428571,18.77428571,2.585714286,29,6.314285714,32.2,24.4,28.3
-1,2004,35,0.093246425,0.10012855,20.3,300.9128571,301.05,297.0542857,302.6,298.7,13.5,79.68428571,18.53142857,2.642857143,29.05714286,6.485714286,33.3,25,20.6
-1,2004,36,0.11338215,0.1064643,62.61,300.8614286,300.9,296.39,302.6,298.9,25.37,76.71142857,17.82285714,2.628571429,28.61428571,7.057142857,32.8,24.4,23.8
-1,2004,37,0.096106253,0.100950005,42.51,300.9585714,301,297.15,302.8,299.3,33.4,79.86571429,18.71714286,2.342857143,28.98571429,6.971428571,33.9,25,20.6
-1,2004,38,0.09148811,0.09487143,52.29,301.1,301.2571429,297.3042857,303.3,299.3,16,80.03285714,18.90428571,2.428571429,28.64285714,6.114285714,32.2,24.4,32.8
-1,2004,39,0.1303357,0.2252571,245.73,299.7985714,299.9571429,297.0814286,302.9,297.7,254.95,85.33,18.64571429,2.542857143,27.22857143,6.057142857,33.9,23.3,158.2
-1,2004,40,0.115828325,0.10605415,10.06,301.0285714,301.2071429,296.4785714,303.6,298.7,8.57,76.47142857,17.96428571,3.671428571,29.14285714,8.085714286,34.4,24.4,21.8
-1,2004,41,0.039326193,0.04181667,34.73,300.68,300.6785714,296.5842857,302.5,298.9,35.7,78.47714286,18.07285714,2.557142857,28.28571429,6.214285714,31.7,24.4,24.4
-1,2004,42,0.181216667,0.2138714,83.2,300.5085714,300.6785714,296.8642857,303.4,298.6,41.4,80.66571429,18.40285714,3.157142857,28.12857143,6.185714286,32.2,23.9,41.4
-1,2004,43,0.0833375,0.080908335,10.82,300.6471429,300.8071429,296.2214286,302.7,299.2,18,76.92285714,17.69571429,2.442857143,28.28571429,6.728571429,32.2,23.9,15.1
-1,2004,44,0.09560715,0.092,96.72,299.8928571,300.1571429,296.26,302.4,298.6,25.2,80.65571429,17.76428571,2.371428571,27.5,5.642857143,31.7,23.9,34.1
-1,2004,45,0.174666075,0.16240715,105.49,299.67,299.9,295.3757143,301.8,298.2,31.2,77.53285714,16.81857143,2.4,27.05714286,6.528571429,30.6,22.8,109
-1,2004,46,0.030580358,0.02945,18.75,299.9214286,299.9714286,295.5985714,302.1,298.3,24.5,77.31142857,17.03857143,2.4,27.24285714,6.357142857,31.1,23.9,7.7
-1,2004,47,0.169989275,0.17947855,122.87,298.5471429,298.5571429,295.5571429,300.4,296.9,145.8,83.62857143,17.00714286,1.857142857,26.32857143,4.628571429,28.9,23.3,70.7
-1,2004,48,0.105182125,0.11932855,18.37,298.43,298.4571429,293.4557143,300,297,24.9,74.30285714,14.92142857,1.971428571,26.32857143,4.9,29.4,23.3,26.9
-1,2004,49,0.058541075,0.0611607,0,298.7914286,298.9,293.74,300.3,297.6,2.71,73.75714286,15.16285714,2.114285714,25.64285714,6.442857143,28.9,21.1,7.7
-1,2004,50,0.089466675,0.087875,0,298.1642857,298.3642857,293.2742857,300.2,296.1,2.8,74.32571429,14.70857143,2.357142857,25.15714286,6.314285714,28.9,20.6,10.4
-1,2004,51,0.03600595,0.05642855,5.54,298.8028571,298.95,295.2528571,300.8,297.5,29.32,80.88857143,16.62142857,2.242857143,26.27142857,5.628571429,30.6,22.8,30.6
-1,2004,52,0.037692258,0.038691665,150.31,298.6828571,298.8714286,295.7414286,300.9,296.9,41.3,83.95285714,17.14857143,2.057142857,26.24285714,5.714285714,30,22.8,55.7
-1,2005,53,0.041766963,0.046431558,75.155,298.135,298.2678571,294.2564286,300.2,296.5,31.49,79.36571429,15.705,2.007142857,25.61428571,5.307142857,29.15,21.95,39.75
-1,2005,1,0.045841668,0.05417145,0,297.5871429,297.6642857,292.7714286,299.5,296.1,21.68,74.77857143,14.26142857,1.957142857,24.98571429,4.9,28.3,21.1,23.8
-1,2005,2,0.0664652,0.07579645,0,297.6,297.6142857,293.6671429,298.9,296.2,43.1,78.79857143,15.04285714,1.914285714,25.2,5.385714286,28.3,22.2,55.6
-1,2005,3,0.05949345,0.063225,14.67,297.3957143,297.5571429,294.3085714,299.4,295.8,76.36,83.05571429,15.67142857,1.914285714,25.22857143,4.914285714,28.3,21.7,32.4
-1,2005,4,0.078785725,0.09437145,15.2,296.5357143,296.6142857,292.5128571,299,294.8,31.85,78.53857143,14.09142857,2.657142857,23.75714286,6.328571429,28.3,17.8,34
-1,2005,5,0.088035725,0.11117145,0,296.1528571,296.1714286,292.2,297.8,294.3,31.8,78.64,13.77,1.971428571,23.71428571,4.528571429,27.8,19.4,5.4
-1,2005,6,0.12220355,0.13015355,0,296.1014286,296.1714286,290.4671429,299.5,293.3,6.4,70.79571429,12.36285714,3.114285714,23.31428571,5.985714286,26.7,19.4,10.1
-1,2005,7,0.150980933,0.1756571,0,296.3528571,296.4,291.0371429,298.7,293.4,5.3,72.24571429,12.80714286,3.085714286,23.41428571,6.228571429,26.7,18.9,4.6
-1,2005,8,0.1118982,0.1495857,0,296.48,296.55,291.5842857,298,295,10.1,74.19142857,13.24142857,2.157142857,24.48571429,4.614285714,27.2,21.7,2.1
-1,2005,9,0.031416668,0.034316685,0,297.2714286,297.45,293.2742857,300.3,295.5,5.92,78.66714286,14.75,2.957142857,25.02857143,7.128571429,30.6,20,5.3
-1,2005,10,0.191238067,0.2434571,3.93,298.0614286,298.2214286,293.77,301.4,295.5,3.3,77.39285714,15.20428571,4.357142857,26.01428571,7.7,31.1,20,0
-1,2005,11,0.128316075,0.12907145,0,297.8514286,297.9142857,292.7857143,301.6,294.8,0.3,73.58571429,14.28285714,4.257142857,25.84285714,8.414285714,33.3,20,0
-1,2005,12,0.0624,0.0584643,0,298.2471429,298.5,293.2171429,301.2,295.6,0.2,73.86714286,14.66857143,3.914285714,26.4,8.514285714,32.8,20,0
-1,2005,13,0.074909533,0.1482286,0,299.0728571,299.3142857,294.4442857,301,297.3,0.2,75.73714286,15.78285714,2.8,27.48571429,8.671428571,33.3,22.2,0
-1,2005,14,0.07078,0.06390835,13.44,299.1071429,299.3642857,294.9285714,301.5,297.4,8,78.00285714,16.30428571,3.014285714,27.3,7.485714286,33.3,22.2,7.4
-1,2005,15,0.00666725,-0.00120715,33.69,299.19,299.3785714,294.9471429,301.9,296.8,23.7,77.65,16.31571429,3.385714286,27.4,8.157142857,32.8,22.8,21.1
-1,2005,16,0.056191673,0.05505833,42.88,300.0128571,300.1071429,295.6485714,302.7,297.1,3.6,77.24285714,17.05571429,3.728571429,28.17142857,8.414285714,33.9,22.2,97.3
-1,2005,17,0.038094433,0.1012333,234.13,298.9171429,299.0214286,295.5385714,301.6,296.4,98.5,81.75142857,16.96428571,3.585714286,26.78571429,6.885714286,32.8,22.8,207.5
-1,2005,18,0.01179285,0.0375857,0,299.54,299.5642857,295.5542857,301.9,297.5,11,78.90714286,16.96285714,2.757142857,27.37142857,5.7,31.7,23.3,48.2
-1,2005,19,0.092672925,0.088645835,38.66,299.9485714,299.9428571,295.3,301.8,297.9,10.11,75.69857143,16.67285714,2.914285714,27.3,6.228571429,31.7,23.3,11.4
-1,2005,20,0.055880953,0.04847143,102.56,299.0657143,298.9857143,296.0757143,301.6,296.8,96,83.76285714,17.53285714,2.514285714,26.27142857,5.957142857,30.6,22.2,110.9
-1,2005,21,0.074716073,0.077332145,156.94,299.8057143,300.0357143,296.9,303,297.1,145.7,84.33571429,18.48571429,3.071428571,28.38571429,6.657142857,35,23.9,71.2
-1,2005,22,0.076445525,0.07114105,84.78,300.84,300.8785714,297.5985714,303.4,298.7,14.59,82.63,19.20714286,2.9,28.84285714,6.342857143,34.4,25,23.9
-1,2005,23,0.130979758,0.137566665,32.02,301.1171429,301.1285714,296.6885714,303,299.4,4.5,76.94,18.16571429,2.571428571,28.72857143,5.957142857,32.8,24.4,4.4
-1,2005,24,0.10198215,0.11940715,97.46,299.9814286,300.1071429,296.5442857,302.1,298.3,15.9,81.51571429,18.02857143,2.871428571,27.51428571,5.8,31.1,23.9,44.5
-1,2005,25,0.161023833,0.2097429,8.36,301.3371429,301.3571429,297.4585714,304,298.5,4.2,79.71857143,19.04142857,3.514285714,30.02857143,7.657142857,34.4,25,0
-1,2005,26,0.086083928,0.089664285,23.36,301.0885714,301.0785714,297.3142857,302.8,298.9,28.59,80.01285714,18.84571429,2.585714286,29.04285714,6.814285714,33.3,24.4,52.3
-1,2005,27,0.185490175,0.20494285,42.06,301.2814286,301.2857143,297.3642857,303.7,299.2,32.4,79.37714286,18.88571429,2.942857143,29.02857143,6.257142857,33.9,25,34.8
-1,2005,28,0.0880741,0.08194105,92.52,300.6671429,300.6214286,297,302.5,298.7,45.28,80.56142857,18.50857143,2.614285714,28.44285714,6.342857143,32.8,24.4,52.8
-1,2005,29,0.095417875,0.10617145,39.49,300.8714286,300.8928571,296.9814286,303.1,298.8,31.9,79.48142857,18.48142857,2.442857143,28.38571429,7.1,32.8,23.9,50.3
-1,2005,30,0.088416075,0.1029607,64.25,300.8528571,300.9214286,297.58,302.9,298.7,34.3,82.40857143,19.11428571,2.728571429,28.92857143,6.171428571,32.2,23.9,73.8
-1,2005,31,0.0425375,0.04725,80.34,301.1585714,301.1071429,297.2914286,303,299.3,54.1,79.62142857,18.83142857,2.871428571,28.94285714,5.928571429,33.3,25,41
-1,2005,32,0.161569067,0.1919286,18.15,301.3485714,301.3785714,297.3671429,303.5,299.2,11.93,79.25285714,18.93857143,2.985714286,29.47142857,6.971428571,33.9,25.6,12.6
-1,2005,33,0.07494375,0.078001785,29.86,301.4657143,301.4642857,297.1885714,303.7,299.2,21.1,77.74,18.72,3.414285714,29.32857143,6.5,33.3,25.6,18.1
-1,2005,34,0.0440607,0.0783857,99.02,301.1785714,301.2214286,296.6928571,303.7,299.1,28.1,76.73428571,18.17428571,3.385714286,27.92857143,7.928571429,33.3,22.8,31.7
-1,2005,35,0.070835233,0.1085857,77.05,301.2914286,301.3928571,297.2871429,303.4,299.5,30,79.08142857,18.86714286,3.185714286,28.08571429,6.571428571,32.2,22.2,104.4
-1,2005,36,0.100090475,0.1036143,23.3,301.4657143,301.5142857,296.6428571,304.1,298.6,3.7,75.43857143,18.15714286,4.428571429,28.85714286,7.057142857,33.9,24.4,8.9
-1,2005,37,0.077542875,0.0764643,43.57,302.2,302.1642857,297.7957143,304.3,299.9,11.9,77.27285714,19.44,3.385714286,29.24285714,7.557142857,33.9,24.4,61
-1,2005,38,0.074830968,0.0903143,66.86,301.4957143,301.5142857,297,303.7,298.9,14.6,76.66142857,18.50571429,3.571428571,28.58571429,6.657142857,32.2,24.4,15.1
-1,2005,39,0.076837483,0.07846665,36.86,301.1142857,301.3714286,297.1285714,304,298.8,38.4,79.08285714,18.70428571,3.542857143,28.62857143,6.157142857,32.2,25,19.8
-1,2005,40,0.06949999,0.06302143,68.31,301.09,301.1285714,296.9571429,303.3,299.5,27.3,78.35142857,18.49857143,2.685714286,28.01428571,6.342857143,32.8,23.3,18.6
-1,2005,41,0.041856548,0.04217143,157.83,299.8342857,300.0142857,296.5471429,303,297.9,60.4,82.26428571,18.03571429,2.542857143,27.01428571,7.228571429,32.2,22.8,126.9
-1,2005,42,0.1238125,0.11607145,112.16,300.6242857,300.8785714,297.3271429,303.1,298,18.7,82.39,18.95857143,2.928571429,28.04285714,6.442857143,33.9,23.3,45.5
-1,2005,43,0.088540768,0.106790485,20.75,300.6914286,300.7071429,297.3871429,303.1,298.7,70.3,82.42285714,18.99142857,2.442857143,27.97142857,7.071428571,33.3,23.9,55.1
-1,2005,44,0.117255968,0.138854785,39.72,300.8414286,300.9428571,296.8314286,302.9,298.9,26.26,78.97,18.34,2.571428571,27.95714286,7.4,32.8,23.9,57.2
-1,2005,45,0.104371425,0.1083107,27.22,300.6642857,300.7357143,296.7485714,302.6,299,20.43,79.32714286,18.22857143,2.128571429,27.87142857,7.014285714,32.8,23.3,32.5
-1,2005,46,0.112678575,0.1164357,37.36,299.9714286,299.8142857,296.1942857,301.6,298,93.9,79.90142857,17.63857143,2.257142857,27.15714286,6.542857143,31.1,23.3,41.5
-1,2005,47,0.188847633,0.1852286,14.49,299.4671429,299.5642857,295.1171429,301.4,298,40.81,77.24571429,16.54857143,2.585714286,26.52857143,6.085714286,30,22.2,23.6
-1,2005,48,0.233028567,0.2481857,26.65,299.1828571,299.2357143,295.1242857,302.2,297.8,36.65,78.62428571,16.57142857,2.414285714,26.22857143,5.871428571,30.6,22.8,80.7
-1,2005,49,0.098875008,0.11130835,0,298.5785714,298.5428571,293.0157143,300.5,295.9,11.2,71.45571429,14.50714286,2.742857143,24.98571429,6.328571429,28.9,20.6,27.5
-1,2005,50,0.050009518,0.05402855,0,299.1314286,299.2428571,294.3328571,300.8,297.5,13.6,75.07571429,15.72142857,2.171428571,25.45714286,6.028571429,29.4,21.1,30
-1,2005,51,0.184928575,0.19652145,0,298.44,298.65,294.1385714,300.9,296.5,20.64,77.31571429,15.53285714,2.528571429,24.62857143,6.185714286,28.9,20.6,29.1
-1,2006,52,0.027366675,0.03178335,64.08,299.1471429,299.3071429,294.6828571,301.4,297.5,22.5,76.57857143,16.02714286,2.242857143,25.88571429,6.271428571,30,21.1,18.6
-1,2006,1,0.038997612,0.045626189,16.27,298.6771429,298.8642857,293.8042857,300.3,297.2,5.76,74.50857143,15.20285714,2.1,24.65714286,6.257142857,28.3,20.6,8.1
-1,2006,2,0.115171425,0.12193215,72.69,298.3328571,298.55,293.1085714,300.1,296.6,10.9,72.92857143,14.57142857,2.442857143,24.05714286,6.8,27.8,18.9,21.9
-1,2006,3,-0.025836175,-0.00531285,74.41,298.4014286,298.5285714,294.4171429,300.9,296.7,41.5,78.72,15.79428571,2.428571429,24.71428571,6.357142857,30.6,20.6,101.1
-1,2006,4,0.042725,0.05450835,0,298.2871429,298.3357143,293.5128571,299.9,296.6,16.8,74.89714286,14.89714286,2.014285714,24.28571429,5.142857143,27.2,20.6,29.2
-1,2006,5,0.0868476,0.09212855,0,297.5414286,297.6357143,292.3471429,300.2,295.5,9.89,72.87285714,13.86,2.157142857,23.41428571,6.114285714,28.9,18.9,7.6
-1,2006,6,0.007814275,0.03677855,18.15,297.8257143,297.9928571,293.4571429,300.1,296.5,9.7,76.90714286,14.89857143,2.214285714,23.91428571,6.385714286,28.3,19.4,26.6
-1,2006,7,0.173559275,0.19812855,0,297.9557143,298.2428571,293.9085714,300.9,295.6,10.37,78.49428571,15.28142857,3.028571429,24.74285714,7.057142857,30.6,20,15
-1,2006,8,0.1458857,0.2003857,11.8,298.0557143,298.2071429,292.9714286,300.1,296.7,8.1,73.41428571,14.38857143,2.385714286,24.85714286,6.342857143,28.9,21.1,2.6
-1,2006,9,0.026645425,0.0274275,0,298.1585714,298.5642857,292.4614286,300.9,296.3,0.2,70.69714286,13.95142857,2.642857143,25.3,6.485714286,30.6,21.1,0
-1,2006,10,0.083185418,0.0842875,0,297.9885714,298.1428571,293.07,300.8,295.4,7.5,74.28,14.49714286,3.428571429,25.52857143,6.842857143,30.6,21.1,3.3
-1,2006,11,0.080213575,0.08405715,16.74,297.2614286,297.3928571,292.1314286,300.3,295.4,19.63,73.21,13.7,2.614285714,25.51428571,6.185714286,29.4,21.7,2.2
-1,2006,12,0.0532643,0.1246429,31.34,298.0614286,298.3,293.4057143,300.4,296,10.35,75.52714286,14.82285714,2.857142857,25.68571429,6.185714286,29.4,21.7,7.4
-1,2006,13,0.07726111,0.08703333,24.44,298.3028571,298.5214286,293.5271429,301.3,296.5,5,74.98428571,14.93714286,3.357142857,26.65714286,7.142857143,32.8,22.2,7.9
-1,2006,14,0.074916073,0.079132145,174.04,298.24,298.55,294.4185714,301.2,296.2,36.3,79.60285714,15.79428571,3.185714286,25.42857143,5.642857143,30.6,21.1,84.6
-1,2006,15,0.0635106,0.06061285,44.84,298.6728571,298.8142857,294.1728571,300.6,297,12.6,76.33285714,15.56571429,2.8,25.85714286,6.014285714,30.6,22.2,48.3
-1,2006,16,0.043922025,0.0589857,60.86,298.5914286,298.8214286,294.4528571,301.1,296.8,28.63,78.02428571,15.86571429,3.1,26.68571429,6.128571429,30.6,22.8,5.4
-1,2006,17,0.068217853,0.060942855,103.35,298.8985714,299.1928571,294.4385714,302,296.6,26.99,76.60428571,15.83285714,3.271428571,26.31428571,6.114285714,30.6,22.8,75.2
-1,2006,18,0.068626785,0.06960357,54.47,298.8728571,299.1928571,294.7271429,302.2,296.5,29.05,78.09857143,16.12428571,3.385714286,26.5,6.014285714,31.1,22.2,66.1
-1,2006,19,0.0689,0.07054286,12.09,298.12,298.2928571,293.5157143,300,296.7,19.4,75.92714286,14.98571429,2.357142857,25.94285714,5.071428571,29.4,22.2,80.8
-1,2006,20,0.129741668,0.13370715,103.95,299.1714286,299.3071429,296.2957143,301.9,297.2,90.4,84.31,17.73428571,2.785714286,27.81428571,7.242857143,33.3,23.3,15.6
-1,2006,21,0.116507133,0.2095714,3.7,300.5014286,300.7142857,296.3657143,302.8,299,6.07,78.4,17.79285714,2.971428571,29.02857143,7.714285714,33.9,24.4,0.5
